,latitude,longitude
2192,-34.1293,18.3763
2193,-23.9045,29.4689
2194,-23.1955,30.2361
2195,-33.9633,18.4764
2196,-25.7449,28.1878
2197,-26.1086,28.2377
2198,-26.2167,28.25
2199,-26.2325,28.2252
2200,-25.7449,28.1878
2201,-26.1625,27.8725
2202,-33.9897,18.5563
2203,-33.0153,27.9116
2204,-29.9667,30.8833
2205,-26.1625,27.8725
2206,-25.7449,28.1878
2207,-34.0333,24.9
2208,-25.7884,31.0532
2209,-33.9945,18.596
2210,-34.0167,18.55
2211,-25.9166,28.1045
2212,-26.142,27.7979
2213,-33.9253,18.4239
2214,-34.0582,18.6384
2215,-25.7449,28.1878
2216,-34.0393,18.6792
2217,-34.0534,18.6265
2218,-33.9656,18.6444
2219,-34.0393,18.6792
2220,-33.9833,18.5667
2221,-25.7449,28.1878
2222,-29.8579,31.0292
2223,-26.2023,28.0436
2224,-33.9253,18.4239
2225,-26.1982,28.0219
2226,-33.9833,18.5667
2227,-33.9833,18.5667
2228,-26.2023,28.0436
2229,-33.0153,27.9116
2230,-26.1167,28.1
2231,-33.7653,25.4022
2232,-34.0472,18.4986
2233,-34.0505,19.6088
2234,-32.7875,26.8344
2235,-26.2048,28.0736
2236,-34.0505,19.6088
2237,-25.713,28.3653
2238,-25.7484,28.154
2239,-29.8579,31.0292
2240,-25.7728,28.0678
2241,-29.6167,30.3833
2242,-32.8472,27.4422
2243,-29.6167,30.3833
2244,-33.9833,18.5667
2245,-25.7449,28.1878
2246,-28.7333,24.7667
2247,-25.713,28.3653
2248,-33.8844,25.5847
2249,-26.3796,28.4063
2250,-25.7728,28.0678
2251,-25.7484,28.154
2252,-33.804,25.58
2253,-29.8579,31.0292
2254,-33.9253,18.4239
2255,-33.9253,18.4239
2256,-32.7875,26.8344
2257,-33.918,25.5701
2258,-33.9833,18.4
2259,-25.7449,28.1878
2260,-25.7484,28.154
2261,-34.1341,18.4191
2262,-32.3333,28.15
2263,-26.2023,28.0436
2264,-33.9945,18.596
2265,-27.1833,25.3333
2266,-26.2023,28.0436
2267,-33.918,25.5701
2268,-23.1461,30.0676
2269,-25.6962,28.7492
2270,-33.918,25.5701
2271,-26.2463,28.0566
2272,-33.9167,18.4333
2273,-25.7449,28.1878
2274,-33.9253,18.4239
2275,-33.918,25.5701
2276,-29.6167,30.3833
2277,-26.2023,28.0436
2278,-33.8017,25.4628
2279,-25.3817,28.2644
2280,-33.9253,18.4239
2281,-33.9253,18.4239
2282,-31.5889,28.7844
2283,-32.9461,27.7279
2284,-26.2023,28.0436
2285,-33.9253,18.4239
2286,-28.8,32.1
2287,-25.7449,28.1878
2288,-29.8579,31.0292
2289,-25.7449,28.1878
2290,-32.9167,27.7
2291,-26.2023,28.0436
2292,-33.9253,18.4239
2293,-29.8579,31.0292
2294,-24.885,28.2942
2295,-25.6667,27.25
2296,-32.9167,27.7
2297,-32.9833,27.8833
2298,-23.1351,30.4218
2299,-25.8589,28.1858
2300,-26.2463,28.0566
2301,-29.7748,30.764
2302,-25.7884,31.0532
2303,-33.8248,25.6328
2304,-25.7884,31.0532
2305,-29.535999999999998,31.214000000000002
2306,-25.7449,28.1878
2307,-26.0816,25.8812
2308,-34.0393,18.6792
2309,-33.9253,18.4239
2310,-33.9897,18.5563
2311,-29.5893,31.0851
2312,-32.9167,27.7
2313,-34.0393,18.6792
2314,-28.7168,24.7409
2315,-26.2667,27.8667
2316,-33.9186,18.3897
2317,-25.3352,28.0588
2318,-23.9045,29.4689
2319,-26.2023,28.0436
2320,-25.7449,28.1878
2321,-26.2287,28.0256
2322,-25.9957,28.1971
2323,-29.8579,31.0292
2324,-33.9833,18.4
2325,-25.7449,28.1878
2326,-32.3333,28.15
2327,-26.2287,28.0256
2328,-23.9045,29.4689
2329,-33.7653,25.4022
2330,-25.75,28.2167
2331,-33.918,25.5701
2332,-29.8579,31.0292
2333,-33.9253,18.4239
2334,-33.9253,18.4239
2335,-26.2167,28.25
2336,-25.1132,29.0445
2337,-26.2023,28.0436
2338,-26.2167,28.25
2339,-29.8579,31.0292
2340,-33.9253,18.4239
2341,-33.0153,27.9116
2342,-29.8579,31.0292
2343,-25.7449,28.1878
2344,-29.8579,31.0292
2345,-28.7333,24.7667
2346,-23.351999999999997,29.993000000000002
2347,-25.6667,27.25
2348,-26.1821,28.0267
2349,-22.8797,30.1488
2350,-25.6169,27.9947
2351,-23.351999999999997,29.993000000000002
2352,-28.7333,24.7667
2353,-26.1167,28.1
2354,-25.6169,27.9947
2355,-34.1936,18.4348
2356,-25.3352,28.0588
2357,-23.351999999999997,29.993000000000002
2358,-32.3333,28.15
2359,-33.6807,26.6692
2360,-23.351999999999997,29.993000000000002
2361,-26.1625,27.8725
2362,-26.3581,27.3981
2363,-32.3333,28.15
2364,-24.9878,31.2385
2365,-25.713,28.3653
2366,-27.4524,23.4325
2367,-23.9047,29.4301
2368,-34.0393,18.6792
2369,-25.8707,25.5945
2370,-32.8803,27.3945
2371,-33.9833,18.5667
2372,-24.9432,29.8146
2373,-33.918,25.5701
2374,-25.7449,28.1878
2375,-25.7449,28.1878
2376,-26.2023,28.0436
2377,-33.9253,18.4239
2378,-24.6,31.0847
2379,-33.9186,18.3897
2380,-29.8579,31.0292
2381,-25.713,28.1501
2382,-25.7449,28.1878
2383,-33.9833,18.4
2384,-29.6167,30.3833
2385,-33.918,25.5701
2386,-25.78,29.47
2387,-33.9062,18.5834
2388,-26.1982,28.0219
2389,-25.7449,28.1878
2390,-29.6167,30.3833
2391,-26.2167,28.25
2392,-33.9253,18.4239
2393,-29.8204,30.9977
2394,-25.7449,28.1878
2395,-25.78,29.47
2396,-33.918,25.5701
2397,-26.1619,28.0273
2398,-34.0167,18.55
2399,-33.9186,18.3897
2400,-29.8204,30.9977
2401,-28.7333,24.7667
2402,-33.9253,18.4239
2403,-25.7449,28.1878
2404,-26.183000000000003,28.065
2405,-33.9833,18.5667
2406,-33.918,25.5701
2407,-29.8204,30.9977
2408,-33.0153,27.9116
2409,-33.9253,18.4239
2410,-33.9833,18.4
2411,-33.8481,18.7172
2412,-25.7449,28.1878
2413,-26.1982,28.0219
2414,-26.2023,28.0436
2415,-29.6167,30.3833
2416,-33.9253,18.4239
2417,-25.7449,28.1878
2418,-30.1371,29.5686
2419,-33.9253,18.4239
2420,-33.918,25.5701
2421,-33.3383,20.0309
2422,-25.4729,28.0992
2423,-33.4833,19.6833
2424,-24.2994,29.6454
2425,-29.9236,30.9144
2426,-25.4729,28.0992
2427,-29.8024,30.9427
2428,-33.918,25.5701
2429,-26.2023,28.0436
2430,-33.95,25.6
2431,-34.0393,18.6792
2432,-33.9253,18.4239
2433,-29.6167,30.3833
2434,-25.78,29.47
2435,-33.95,25.6
2436,-26.1982,28.0219
2437,-29.6505,31.0505
2438,-30.8917,28.9833
2439,-33.7653,25.4022
2440,-33.9253,18.4239
2441,-33.9253,18.4239
2442,-29.6505,31.0505
2443,-29.8202,31.0174
2444,-25.7449,28.1878
2445,-33.7653,25.4022
2446,-25.4729,28.0992
2447,-33.9253,18.4239
2448,-26.2023,28.0436
2449,-29.8579,31.0292
2450,-26.1814,28.0039
2451,-29.8579,31.0292
2452,-25.7449,28.1878
2453,-29.6167,30.3833
2454,-33.9253,18.4239
2455,-26.2023,28.0436
2456,-29.6167,30.3833
2457,-33.8844,25.5847
2458,-25.4089,28.287
2459,-33.9,18.6333
2460,-33.9,18.6333
2461,-23.9045,29.4689
2462,-25.7449,28.1878
2463,-33.9,18.6333
2464,-25.787,28.1039
2465,-26.1249,28.4544
2466,-29.6167,30.3833
2467,-33.9346,18.8668
2468,-33.9253,18.4239
2469,-25.7449,28.1878
2470,-29.6167,30.3833
2471,-32.8803,27.3945
2472,-29.8579,31.0292
2473,-25.7449,28.1878
2474,-29.6167,30.3833
2475,-33.9253,18.4239
2476,-33.9633,18.4764
2477,-25.7449,28.1878
2478,-33.9253,18.4239
2479,-26.2023,28.0436
2480,-26.2023,28.0436
2481,-25.7449,28.1878
2482,-32.8803,27.3945
2483,-26.3575,28.2076
2484,-25.7449,28.1878
2485,-33.9253,18.4239
2486,-25.7407,27.6741
2487,-33.3042,26.5328
2488,-25.7449,28.1878
2489,-34.0393,18.6792
2490,-29.8579,31.0292
2491,-34.0167,18.55
2492,-26.1982,28.0219
2493,-26.1982,28.0219
2494,-25.4729,28.0992
2495,-33.9633,18.4764
2496,-33.9,18.6333
2497,-25.7322,28.1619
2498,-25.7736,25.2353
2499,-25.713,28.3653
2500,-34.084,18.8211
2501,-33.9333,18.4667
2502,-26.1982,28.0219
2503,-25.8146,28.096
2504,-33.0153,27.9116
2505,-29.8579,31.0292
2506,-29.6167,30.3833
2507,-33.918,25.5701
2508,-25.4729,28.0992
2509,-34.0393,18.6792
2510,-33.9,18.6333
2511,-25.7449,28.1878
2512,-33.918,25.5701
2513,-26.1982,28.0219
2514,-33.9633,18.4764
2515,-29.8333,30.9333
2516,-33.918,25.5701
2517,-33.0153,27.9116
2518,-33.9633,18.4764
2519,-29.8579,31.0292
2520,-33.0153,27.9116
2521,-29.8333,30.9333
2522,-33.9633,18.4764
2523,-26.2023,28.0436
2524,-26.7113,27.8627
2525,-33.9626,18.5016
2526,-31.7832,28.6159
2527,-26.1982,28.0219
2528,-33.9633,18.4764
2529,-29.8579,31.0292
2530,-34.0667,18.4833
2531,-34.0393,18.6792
2532,-26.7113,27.8627
2533,-26.1982,28.0219
2534,-25.4729,28.0992
2535,-29.8333,30.9333
2536,-25.7322,28.1619
2537,-33.9253,18.4239
2538,-33.918,25.5701
2539,-25.7449,28.1878
2540,-25.7484,28.154
2541,-33.9253,18.4239
2542,-25.7322,28.1619
2543,-26.7113,27.8627
2544,-25.6169,27.9947
2545,-32.7831,26.8433
2546,-29.8579,31.0292
2547,-25.7484,28.154
2548,-29.6167,30.3833
2549,-33.9333,18.4667
2550,-26.1982,28.0219
2551,-33.9,18.6333
2552,-33.9253,18.4239
2553,-25.7449,28.1878
2554,-29.1333,26.2
2555,-26.2388,27.8397
2556,-25.8667,25.65
2557,-29.8579,31.0292
2558,-33.9,18.6333
2559,-29.8333,30.9333
2560,-29.6167,30.3833
2561,-34.0,18.6975
2562,-33.9346,18.8668
2563,-33.3042,26.5328
2564,-26.1982,28.0219
2565,-26.2023,28.0436
2566,-29.8333,30.9333
2567,-29.8579,31.0292
2568,-33.9,18.6333
2569,-33.918,25.5701
2570,-26.1772,28.2219
2571,-33.9833,18.4
2572,-33.9,18.6333
2573,-29.6167,30.3833
2574,-33.918,25.5701
2575,-33.9,18.6333
2576,-29.8579,31.0292
2577,-26.1982,28.0219
2578,-29.8579,31.0292
2579,-33.9633,18.4764
2580,-25.7449,28.1878
2581,-33.3042,26.5328
2582,-33.9253,18.4239
2583,-26.1982,28.0219
2584,-29.8579,31.0292
2585,-33.9633,18.4764
2586,-26.2667,27.8667
2587,-29.6833,30.9333
2588,-33.9253,18.4239
2589,-33.9,18.6333
2590,-29.8333,30.9333
2591,-29.8579,31.0292
2592,-33.9633,18.4764
2593,-33.9333,18.4667
2594,-26.1982,28.0219
2595,-26.1814,28.0039
2596,-29.8706,30.9887
2597,-26.2001,27.9145
2598,-29.6167,30.3833
2599,-26.1,28.0667
2600,-33.9633,18.4764
2601,-29.6167,30.3833
2602,-33.9253,18.4239
2603,-29.8333,30.9333
2604,-29.6525,30.315
2605,-33.918,25.5701
2606,-28.858,31.8411
2607,-33.3042,26.5328
2608,-29.8579,31.0292
2609,-26.1814,28.0039
2610,-26.2023,28.0436
2611,-26.1814,28.0039
2612,-26.3949,27.3209
2613,-33.9633,18.4764
2614,-33.8673,25.5639
2615,-29.8579,31.0292
2616,-33.9633,18.4764
2617,-25.7449,28.1878
2618,-23.9045,29.4689
2619,-29.1333,26.2
2620,-29.8579,31.0292
2621,-25.4729,28.0992
2622,-29.8579,31.0292
2623,-26.1982,28.0219
2624,-29.2702,26.7052
2625,-26.1814,28.0039
2626,-25.6169,27.9947
2627,-29.6545,30.3506
2628,-26.2667,27.8667
2629,-25.7449,28.1878
2630,-29.1333,26.2
2631,-25.7464,28.2214
2632,-28.858,31.8411
2633,-29.6167,30.3833
2634,-25.7322,28.1619
2635,-33.9346,18.8668
2636,-25.7484,28.154
2637,-33.918,25.5701
2638,-33.9253,18.4239
2639,-33.918,25.5701
2640,-25.8556,25.6367
2641,-33.3042,26.5328
2642,-29.6167,30.3833
2643,-25.7474,28.2382
2644,-33.9633,18.4764
2645,-31.7832,28.6159
2646,-25.8556,25.6367
2647,-33.9253,18.4239
2648,-33.3042,26.5328
2649,-29.1333,26.2
2650,-28.8333,32.0
2651,-32.7831,26.8433
2652,-33.918,25.5701
2653,-26.1982,28.0219
2654,-25.7464,28.2214
2655,-33.9253,18.4239
2656,-33.9346,18.8668
2657,-25.8556,25.6367
2658,-25.7464,28.2214
2659,-29.6167,30.3833
2660,-25.7484,28.154
2661,-33.918,25.5701
2662,-25.43,28.7122
2663,-29.1333,26.2
2664,-33.9,18.6333
2665,-23.6124,29.994
2666,-33.9451,18.5343
2667,-33.9633,18.4764
2668,-26.1982,28.0219
2669,-33.9633,18.4764
2670,-29.1333,26.2
2671,-25.7449,28.1878
2672,-29.9864,30.9185
2673,-26.1982,28.0219
2674,-33.9346,18.8668
2675,-23.070999999999998,30.5811
2676,-33.9346,18.8668
2677,-33.9633,18.4764
2678,-25.863000000000003,26.8976
2679,-33.9633,18.4764
2680,-26.1772,28.2219
2681,-26.4694,24.3403
2682,-26.1772,28.2219
2683,-33.9361,18.4679
2684,-34.0167,18.55
2685,-26.1844,27.701999999999998
2686,-29.8579,31.0292
2687,-33.9167,18.4333
2688,-33.9253,18.4239
2689,-33.9346,18.8668
2690,-26.018,29.1621
2691,-31.5433,29.0164
2692,-31.5889,28.7844
2693,-33.9633,18.4764
2694,-29.6167,30.3833
2695,-25.8589,28.1858
2696,-33.9253,18.4239
2697,-29.8579,31.0292
2698,-33.9779,25.5836
2699,-33.9253,18.4239
2700,-31.9667,28.6824
2701,-31.5889,28.7844
2702,-33.8844,25.5847
2703,-33.8991,25.6034
2704,-29.6167,30.3833
2705,-33.8991,25.6034
2706,-33.9253,18.4239
2707,-31.5889,28.7844
2708,-34.0393,18.6792
2709,-33.9253,18.4239
2710,-29.6167,30.3833
2711,-25.713,28.3653
2712,-29.8333,30.9333
2713,-34.0393,18.6792
2714,-29.8579,31.0292
2715,-29.6167,30.3833
2716,-29.8474,31.013
2717,-26.2023,28.0436
2718,-29.8579,31.0292
2719,-31.5889,28.7844
2720,-29.4318,30.5757
2721,-29.6545,30.3506
2722,-29.8333,30.9333
2723,-29.6545,30.3506
2724,-32.0089,26.2594
2725,-26.34,28.156999999999996
2726,-33.0153,27.9116
2727,-33.9785,18.4481
2728,-25.7449,28.1878
2729,-33.918,25.5701
2730,-33.9785,18.4481
2731,-33.0153,27.9116
2732,-33.9253,18.4239
2733,-32.8091,26.8832
2734,-29.1333,26.2
2735,-33.9656,18.6444
2736,-31.5433,29.0164
2737,-32.7875,26.8344
2738,-29.8176,30.9699
2739,-29.8579,31.0292
2740,-29.8299,30.9916
2741,-34.0667,18.4333
2742,-33.918,25.5701
2743,-31.7939,29.1584
2744,-29.6167,30.3833
2745,-31.7666,29.2121
2746,-33.8034,19.8854
2747,-25.7449,28.1878
2748,-33.918,25.5701
2749,-29.8579,31.0292
2750,-33.9167,18.4333
2751,-34.0369,25.5046
2752,-33.934,25.5697
2753,-25.7449,28.1878
2754,-33.9253,18.4239
2755,-30.8082,29.3664
2756,-33.9667,22.45
2757,-33.8034,19.8854
2758,-33.918,25.5701
2759,-33.9106,18.5681
2760,-33.0153,27.9116
2761,-33.918,25.5701
2762,-29.75,30.6667
2763,-29.7511,30.962
2764,-26.2023,28.0436
2765,-33.9253,18.4239
2766,-25.713,28.3653
2767,-29.75,30.6667
2768,-32.8803,27.3945
2769,-33.918,25.5701
2770,-32.8803,27.3945
2771,-29.8514,30.9444
2772,-29.6167,30.3833
2773,-29.7043,30.9761
2774,-33.0153,27.9116
2775,-29.8333,30.9333
2776,-25.6667,27.25
2777,-25.6667,27.25
2778,-29.9667,30.8833
2779,-32.2969,28.2177
2780,-26.2023,28.0436
2781,-29.8333,30.9333
2782,-29.6167,30.3833
2783,-26.1883,27.9709
2784,-31.5889,28.7844
2785,-31.5889,28.7844
2786,-32.0962,28.3049
2787,-26.1982,28.0219
2788,-29.6167,30.3833
2789,-32.3333,28.15
2790,-29.8299,30.9916
2791,-33.918,25.5701
2792,-33.9981,18.6729
2793,-31.5433,29.0164
2794,-33.9253,18.4239
2795,-29.6167,30.3833
2796,-25.6686,27.5231
2797,-33.9633,18.4764
2798,-28.8665,30.4814
2799,-29.6915,31.0665
2800,-29.8299,30.9916
2801,-29.9667,30.8833
2802,-29.6167,30.3833
2803,-31.5433,29.0164
2804,-33.9,18.6333
2805,-34.1069,18.8275
2806,-26.2023,28.0436
2807,-29.8579,31.0292
2808,-29.6833,30.9333
2809,-29.6915,31.0665
2810,-29.6167,30.3833
2811,-29.6545,30.3506
2812,-23.9561,31.4416
2813,-29.6833,30.9333
2814,-26.2679,28.1223
2815,-33.9253,18.4239
2816,-25.6401,28.5291
2817,-33.9981,18.6729
2818,-31.5433,29.0164
2819,-26.0204,29.5948
2820,-34.0393,18.3468
2821,-33.0153,27.9116
2822,-33.9253,18.4239
2823,-23.1351,30.4218
2824,-22.3488,30.0407
2825,-33.3042,26.5328
2826,-29.85,30.9833
2827,-29.85,30.9833
2828,-25.7449,28.1878
2829,-25.7449,28.1878
2830,-30.9587,29.3022
2831,-32.559,27.4592
2832,-22.9711,30.6736
2833,-28.5991,29.927
2834,-32.9785,27.8873
2835,-29.9187,30.8917
2836,-33.9502,18.5545
2837,-30.5109,29.409000000000002
2838,-33.9253,18.4239
2839,-26.1982,28.0219
2840,-26.1475,25.426
2841,-26.2023,28.0436
2842,-26.2728,27.8876
2843,-33.9253,18.4239
2844,-29.8579,31.0292
2845,-33.6789,18.9887
2846,-25.9164,28.9172
2847,-33.6789,18.9887
2848,-26.1814,28.0039
2849,-26.5599,28.0195
2850,-33.9,18.6333
2851,-29.8579,31.0292
2852,-29.8579,31.0292
2853,-25.6347,27.7802
2854,-26.1635,24.4119
2855,-26.5599,28.0195
2856,-33.9186,18.3897
2857,-29.8579,31.0292
2858,-26.2119,27.9732
2859,-32.8803,27.3945
2860,-33.9253,18.4239
2861,-29.9667,30.8833
2862,-33.8886,25.5124
2863,-26.1,28.0667
2864,-25.7449,28.1878
2865,-29.8579,31.0292
2866,-25.713,28.3653
2867,-29.8579,31.0292
2868,-25.9895,28.1284
2869,-26.2023,28.0436
2870,-29.9667,30.8833
2871,-33.9253,18.4239
2872,-25.7449,28.1878
2873,-26.2167,28.1833
2874,-26.5599,28.0195
2875,-33.9253,18.4239
2876,-33.9253,18.4239
2877,-34.0667,18.4333
2878,-33.918,25.5701
2879,-23.1351,30.4218
2880,-29.8579,31.0292
2881,-25.6667,27.25
2882,-22.8911,30.179000000000002
2883,-22.8911,30.179000000000002
2884,-33.9253,18.4239
2885,-29.5004,31.2066
2886,-25.713,28.3653
2887,-33.918,25.5701
2888,-23.95,28.8333
2889,-23.403000000000002,30.2699
2890,-29.5807,30.3867
2891,-26.1982,28.0219
2892,-29.8176,30.9699
2893,-26.1,28.0667
2894,-34.0167,18.55
2895,-33.9253,18.4239
2896,-26.1,28.0667
2897,-25.7449,28.1878
2898,-26.4164,27.865
2899,-33.8844,25.5847
2900,-26.1,28.0667
2901,-25.7449,28.1878
2902,-26.1814,28.0039
2903,-29.8299,30.9916
2904,-24.4,30.0833
2905,-29.9187,30.8917
2906,-28.7312,29.3519
2907,-33.0667,27.8667
2908,-26.1,28.0667
2909,-25.7449,28.1878
2910,-29.8299,30.9916
2911,-26.5157,28.0378
2912,-33.0667,27.8667
2913,-28.5866,31.3978
2914,-26.1,28.0667
2915,-25.3302,31.1276
2916,-33.9186,18.3897
2917,-22.3488,30.0407
2918,-29.8579,31.0292
2919,-26.1814,28.0039
2920,-25.7449,28.1878
2921,-33.9406,18.5745
2922,-25.3302,31.1276
2923,-34.0475,18.4525
2924,-33.0153,27.9116
2925,-32.8472,27.4422
2926,-27.5311,24.7866
2927,-25.7449,28.1878
2928,-33.9667,22.45
2929,-27.506,32.6639
2930,-32.8922,27.5303
2931,-33.9253,18.4239
2932,-33.846,25.5145
2933,-33.9715,18.575
2934,-25.15,29.3833
2935,-33.9253,18.4239
2936,-25.9333,28.0167
2937,-29.9264,30.9979
2938,-29.6167,30.3833
2939,-25.6169,27.9947
2940,-29.8579,31.0292
2941,-25.7484,28.154
2942,-23.3167,30.7167
2943,-25.5072,28.1075
2944,-29.6167,30.3833
2945,-25.5072,28.1075
2946,-34.1167,18.9167
2947,-25.6347,27.7802
2948,-25.6169,27.9947
2949,-24.1944,29.0097
2950,-24.3106,29.2736
2951,-25.4089,28.287
2952,-25.7728,28.0678
2953,-25.713,28.3653
2954,-33.8991,25.6034
2955,-23.1242,29.8149
2956,-33.9253,18.4239
2957,-25.6667,27.25
2958,-26.1814,28.0039
2959,-25.713,28.3653
2960,-33.9786,18.5041
2961,-33.5231,25.7116
2962,-29.3552,30.528000000000002
2963,-34.0393,18.6792
2964,-25.713,28.3653
2965,-34.0393,18.6792
2966,-29.9864,30.9185
2967,-26.2667,27.8667
2968,-25.713,28.3653
2969,-29.8579,31.0292
2970,-29.8204,30.9977
2971,-30.8591,29.8538
2972,-34.0393,18.6792
2973,-29.3552,30.528000000000002
2974,-34.1936,18.4348
2975,-33.918,25.5701
2976,-33.9253,18.4239
2977,-33.9981,18.6729
2978,-33.9981,18.6729
2979,-26.1833,27.8
2980,-25.7449,28.1878
2981,-26.2566,27.9102
2982,-32.9785,27.8873
2983,-26.1833,27.8
2984,-25.4667,30.9667
2985,-25.7449,28.1878
2986,-32.8472,27.4422
2987,-34.0393,18.6792
2988,-32.9209,27.699
2989,-33.7653,25.4022
2990,-33.918,25.5701
2991,-33.0123,27.8633
2992,-33.0153,27.9116
2993,-28.985,30.3715
2994,-26.2023,28.0436
2995,-33.9186,18.3897
2996,-25.6169,27.9947
2997,-26.0858,27.7752
2998,-29.6833,30.9333
2999,-25.6401,28.5291
3000,-26.2667,27.8667
3001,-28.9667,30.8667
3002,-29.7967,31.0142
3003,-24.9578,27.2654
3004,-25.8532,25.6002
3005,-24.9578,27.2654
3006,-29.1469,31.414
3007,-26.0858,27.7752
3008,-29.1011,31.42
3009,-29.5509,31.1158
3010,-29.7967,31.0142
3011,-33.9633,18.4764
3012,-25.8532,25.6002
3013,-33.9406,18.5745
3014,-33.95,18.6333
3015,-33.9086,25.5431
3016,-33.9253,18.4239
3017,-33.9253,18.4239
3018,-33.918,25.5701
3019,-33.9266,18.4718
3020,-31.5889,28.7844
3021,-26.2023,28.0436
3022,-25.7194,27.316
3023,-32.5953,26.9402
3024,-33.9633,18.4764
3025,-34.0167,18.55
3026,-26.2667,27.8667
3027,-29.6782,30.1629
3028,-32.8472,27.4422
3029,-34.0167,18.55
3030,-31.906,28.6426
3031,-33.9253,18.4239
3032,-34.0393,18.6792
3033,-29.6782,30.1629
3034,-29.6545,30.3506
3035,-29.3282,31.2895
3036,-34.0393,18.6792
3037,-28.871,31.8996
3038,-26.2023,28.0436
3039,-25.7449,28.1878
3040,-34.0167,18.55
3041,-25.6667,27.25
3042,-29.6167,30.3833
3043,-33.9253,18.4239
3044,-33.8308,18.8279
3045,-26.4071,27.8335
3046,-29.2702,26.7052
3047,-32.92,27.4259
3048,-33.9253,18.4239
3049,-29.8519,30.9934
3050,-29.6167,30.3833
3051,-27.4296,32.0666
3052,-33.9253,18.4239
3053,-25.4089,28.287
3054,-26.15,28.4167
3055,-27.2,25.9667
3056,-27.4296,32.0666
3057,-29.3249,31.2979
3058,-23.1351,30.4218
3059,-25.4089,28.287
3060,-26.15,28.4167
3061,-30.3109,30.6623
3062,-25.7935,28.3
3063,-30.3109,30.6623
3064,-29.2702,26.7052
3065,-33.9451,18.5343
3066,-25.7449,28.1878
3067,-34.0167,18.55
3068,-23.1351,30.4218
3069,-32.7831,26.8433
3070,-33.918,25.5701
3071,-26.2023,28.0436
3072,-33.0153,27.9116
3073,-29.6167,30.3833
3074,-29.5169,30.9269
3075,-33.918,25.5701
3076,-32.7831,26.8433
3077,-26.1898,27.8014
3078,-31.5433,29.0164
3079,-26.1898,27.8014
3080,-30.5109,29.409000000000002
3081,-34.0393,18.6792
3082,-32.8185,26.9881
3083,-28.8492,30.0772
3084,-29.8024,30.9427
3085,-29.95,30.9933
3086,-30.5109,29.409000000000002
3087,-29.8579,31.0292
3088,-26.2023,28.0436
3089,-26.2023,28.0436
3090,-33.918,25.5701
3091,-26.1982,28.0219
3092,-32.9667,27.8
3093,-33.9633,18.4764
3094,-26.2023,28.0436
3095,-33.9253,18.4239
3096,-29.1333,26.2
3097,-29.6167,30.3833
3098,-26.2517,27.9262
3099,-23.1351,30.4218
3100,-33.9633,18.4764
3101,-29.3779,31.2549
3102,-33.9253,18.4239
3103,-27.65,25.6
3104,-23.1351,30.4218
3105,-26.7117,27.8379
3106,-34.15,19.0167
3107,-29.8579,31.0292
3108,-26.7117,27.8379
3109,-33.0153,27.9116
3110,-33.9253,18.4239
3111,-29.6167,30.3833
3112,-32.0962,28.3049
3113,-34.15,19.0167
3114,-25.6169,27.9947
3115,-28.8,32.1
3116,-32.0962,28.3049
3117,-34.15,19.0167
3118,-32.9461,27.7279
3119,-32.1667,26.8167
3120,-25.3879,28.1582
3121,-33.9346,18.8668
3122,-34.1293,18.3763
3123,-26.2023,28.0436
3124,-34.0333,24.7667
3125,-34.0333,24.7667
3126,-25.7449,28.1878
3127,-33.9253,18.4239
3128,-23.1351,30.4218
3129,-25.7449,28.1878
3130,-33.9253,18.4239
3131,-26.2023,28.0436
3132,-32.9461,27.7279
3133,-23.1351,30.4218
3134,-25.6789,31.3054
3135,-26.2023,28.0436
3136,-33.9993,18.7347
3137,-25.9384,25.6579
3138,-33.9253,18.4239
3139,-26.4071,27.8335
3140,-33.9626,18.5016
3141,-23.1351,30.4218
3142,-26.2023,28.0436
3143,-29.6167,30.3833
3144,-33.9626,18.5016
3145,-29.6167,30.3833
3146,-23.1351,30.4218
3147,-33.918,25.5701
3148,-34.1936,18.4348
3149,-26.7117,27.8379
3150,-29.8579,31.0292
3151,-29.9667,30.8833
3152,-23.1351,30.4218
3153,-26.2023,28.0436
3154,-23.1351,30.4218
3155,-33.8184,18.5422
3156,-23.1351,30.4218
3157,-33.9875,18.5855
3158,-33.918,25.5701
3159,-33.9253,18.4239
3160,-29.1333,26.2
3161,-33.918,25.5701
3162,-32.9431,24.6722
3163,-29.8579,31.0292
3164,-33.9253,18.4239
3165,-33.9346,18.8668
3166,-25.523000000000003,31.3569
3167,-33.0153,27.9116
3168,-29.5495,30.4269
3169,-33.804,25.58
3170,-26.2023,28.0436
3171,-29.8579,31.0292
3172,-29.8579,31.0292
3173,-26.2667,27.8667
3174,-33.9875,18.5855
3175,-31.362,29.5733
3176,-33.9253,18.4239
3177,-25.523000000000003,31.3569
3178,-29.5495,30.4269
3179,-33.9421,18.7066
3180,-33.9253,18.4239
3181,-26.2023,28.0436
3182,-33.9253,18.4239
3183,-25.7347,28.4258
3184,-28.7168,24.7409
3185,-22.6639,29.0934
3186,-26.4833,27.8667
3187,-26.2023,28.0436
3188,-29.8579,31.0292
3189,-33.9502,18.5545
3190,-25.6169,27.9947
3191,-31.0804,29.4952
3192,-22.95,30.4833
3193,-22.95,30.4833
3194,-29.8579,31.0292
3195,-32.8472,27.4422
3196,-29.7511,30.962
3197,-30.8591,29.8538
3198,-33.9,18.6333
3199,-26.1833,28.3167
3200,-32.8803,27.3945
